@RELATION pyAudioAnalysis/data/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {outputs_nonstutter,outputs_stutter}

@DATA
0.082441,0.008546,3.010188,0.184557,0.212499,0.775992,0.003532,0.118285,-25.511041,0.162757,-0.188227,0.148057,-0.190898,0.015345,0.251133,0.313060,-0.063417,-0.165295,-0.029246,0.155362,0.344239,0.004094,0.004419,0.093968,0.004707,0.025246,0.003852,0.077922,0.002662,0.002038,0.002016,0.004834,0.002012,0.038080,0.034601,0.012778,0.219211,0.028031,0.030192,0.500885,0.002057,0.072575,1.410592,0.610867,0.577045,0.323982,0.380776,0.280793,0.432001,0.194872,0.179153,0.283216,0.232397,0.194026,0.116928,0.003401,0.003357,0.090280,0.003909,0.024460,0.003075,0.073246,0.001835,0.001527,0.000983,0.004551,0.001277,0.024472,outputs_nonstutter
0.050113,0.011938,2.816822,0.130855,0.175446,0.350268,0.008600,0.071597,-26.662154,1.784904,0.079119,0.389989,-0.631283,0.005112,-0.172120,0.290185,-0.256848,-0.021332,0.020778,0.051092,0.137426,0.015758,0.005054,0.069272,0.012040,0.026219,0.015681,0.038633,0.003202,0.015074,0.008177,0.015325,0.002838,0.024998,0.028524,0.015765,0.407096,0.052851,0.048696,0.308088,0.005111,0.058083,3.540577,0.896676,0.781005,0.493164,0.327972,0.370171,0.445100,0.276274,0.317177,0.224268,0.180348,0.187795,0.147826,0.015920,0.005731,0.074866,0.008651,0.020594,0.019729,0.030499,0.004293,0.019775,0.008900,0.013665,0.002003,0.018778,outputs_nonstutter
0.046302,0.023747,2.833046,0.220040,0.264791,0.316726,0.009621,0.028040,-25.516040,1.433967,0.226826,0.447607,0.009887,0.111225,0.133508,0.122545,-0.065148,-0.020068,0.019194,0.000498,0.158528,0.002256,0.000628,0.167767,0.002176,0.034435,0.001543,0.158863,0.000400,0.000885,0.001804,0.009407,0.000586,0.074178,0.020692,0.023456,0.197067,0.028318,0.017080,0.235145,0.009528,0.040777,0.831192,0.396802,0.164492,0.184991,0.204663,0.172687,0.254067,0.196287,0.226496,0.123556,0.138017,0.160997,0.161704,0.002391,0.000670,0.120348,0.002411,0.029504,0.001357,0.115331,0.000397,0.000851,0.001987,0.009488,0.000654,0.020648,outputs_nonstutter
0.056715,0.003778,2.896889,0.203632,0.245482,0.514669,0.007900,0.068058,-27.487253,1.293684,0.121494,0.291088,-0.105838,0.134895,0.100984,0.148454,-0.072725,-0.036975,-0.146480,0.097348,0.032585,0.002739,0.001119,0.181610,0.010868,0.026023,0.003492,0.092659,0.000667,0.001780,0.004235,0.007113,0.001212,0.059966,0.030835,0.005046,0.287600,0.028897,0.031483,0.415075,0.007922,0.067972,1.450322,0.432674,0.403767,0.358671,0.307430,0.244675,0.326610,0.213624,0.318105,0.216524,0.253250,0.289366,0.183167,0.001643,0.000771,0.128518,0.017842,0.024214,0.006268,0.066680,0.000488,0.002138,0.004830,0.004487,0.001325,0.030284,outputs_nonstutter
0.034392,0.017047,2.895438,0.131505,0.199758,0.215517,0.010043,0.039973,-26.515093,2.003745,-0.132225,0.099503,-0.316117,-0.101394,-0.021296,0.215722,-0.138877,-0.086940,-0.186129,0.097440,0.105776,0.008469,0.004830,0.044411,0.009056,0.059422,0.020180,0.085330,0.001170,0.003650,0.010591,0.007721,0.003637,0.036251,0.016372,0.024225,0.485973,0.034500,0.036382,0.189347,0.008905,0.037986,2.358413,0.833083,0.639888,0.406676,0.469970,0.411267,0.445641,0.198043,0.335996,0.195029,0.274209,0.297944,0.289882,0.013251,0.005964,0.049536,0.014018,0.032597,0.053195,0.057925,0.002071,0.007457,0.023542,0.005873,0.004895,0.015073,outputs_nonstutter
0.062840,0.025461,3.034203,0.145018,0.181190,0.571958,0.009363,0.089519,-25.675741,2.154469,0.334216,-0.286295,-0.230913,-0.077624,-0.195000,-0.052125,-0.192778,0.023233,-0.291065,-0.311313,-0.337484,0.045414,0.013788,0.039386,0.014840,0.023634,0.009912,0.074866,0.001264,0.001813,0.010069,0.013966,0.005297,0.034091,0.049131,0.038021,0.284554,0.053691,0.030874,0.602775,0.006470,0.096451,1.875300,1.179560,0.617394,0.412653,0.255256,0.446873,0.426760,0.266503,0.338284,0.196544,0.342506,0.336999,0.366021,0.052305,0.019568,0.041407,0.017398,0.023651,0.016069,0.078305,0.001497,0.001752,0.014161,0.015142,0.005200,0.017140,outputs_nonstutter
0.067355,0.030456,2.991195,0.144781,0.188476,0.533543,0.007549,0.088566,-24.345309,1.874287,0.024985,-0.097814,-0.027636,0.179056,-0.154873,-0.223831,-0.166415,0.258641,-0.057752,-0.002867,-0.215040,0.037893,0.005514,0.069164,0.011104,0.013955,0.014605,0.037379,0.004113,0.007501,0.009117,0.012114,0.008702,0.027116,0.049808,0.036293,0.284693,0.055192,0.031197,0.590204,0.007040,0.086964,1.874635,1.425340,0.768784,0.443462,0.247215,0.333475,0.245396,0.329952,0.241455,0.200793,0.175757,0.192793,0.229185,0.054345,0.008367,0.054624,0.017763,0.011775,0.015372,0.044500,0.003977,0.007698,0.008944,0.010069,0.010439,0.017788,outputs_nonstutter
0.058938,0.008882,2.687140,0.206343,0.242371,0.417094,0.005969,0.056171,-30.470644,1.431963,0.300048,0.358896,-0.252080,0.085373,0.061221,0.124467,-0.035832,0.010125,0.044402,0.110320,0.138064,0.002164,0.001418,0.176277,0.004218,0.032139,0.006655,0.105255,0.000564,0.001684,0.005574,0.009789,0.001569,0.060845,0.027863,0.035798,0.436199,0.048587,0.038444,0.372821,0.006335,0.087335,2.395598,0.669948,0.363684,0.232648,0.470400,0.255595,0.305524,0.199243,0.149659,0.186558,0.125581,0.139437,0.154844,0.001953,0.001728,0.116901,0.009121,0.027805,0.013476,0.064682,0.000521,0.002162,0.010277,0.008448,0.002362,0.024684,outputs_nonstutter
0.083530,0.037699,3.015300,0.154518,0.184417,0.540956,0.015494,0.128312,-24.766310,2.314582,-0.130698,0.202642,-0.548579,-0.063494,0.019801,-0.190406,-0.302337,0.154962,-0.054769,0.233964,0.124507,0.005382,0.007481,0.018023,0.008272,0.043868,0.045009,0.048882,0.006691,0.010487,0.013116,0.006243,0.004254,0.030250,0.094309,0.038408,0.251336,0.094063,0.039591,0.786250,0.014954,0.176154,2.225374,0.855731,0.847584,0.269418,0.508412,0.413293,0.323762,0.311288,0.262177,0.294139,0.225721,0.279169,0.182787,0.004672,0.012366,0.022269,0.008287,0.063999,0.073452,0.041805,0.010957,0.010499,0.012185,0.005675,0.006977,0.019078,outputs_nonstutter
0.016788,0.103368,2.929922,0.123288,0.204532,0.066224,0.011071,0.005717,-24.085024,2.363377,0.425948,0.633978,0.314720,0.290010,0.196837,0.326031,0.210717,0.159104,0.032608,0.160784,-0.002227,0.002110,0.000308,0.074960,0.001299,0.016238,0.000836,0.282687,0.000179,0.000431,0.002297,0.034849,0.000417,0.079700,0.009099,0.042749,0.195829,0.018865,0.017945,0.037832,0.007872,0.001862,0.914510,0.453743,0.273574,0.117174,0.169725,0.142555,0.143394,0.170788,0.187886,0.167298,0.093144,0.130557,0.139294,0.001405,0.000259,0.043453,0.001132,0.014678,0.000803,0.062960,0.000137,0.000301,0.001589,0.023927,0.000462,0.015513,outputs_nonstutter
0.109437,0.058268,3.077450,0.213420,0.217230,0.717391,0.010609,0.152995,-25.498415,2.709869,0.078139,-0.422506,-0.460991,0.297296,0.183199,-0.161861,-0.058400,-0.308276,-0.144309,-0.249307,0.010147,0.017540,0.012258,0.033584,0.016952,0.040247,0.015033,0.056632,0.001247,0.004420,0.001779,0.015865,0.008151,0.032992,0.105268,0.081834,0.245029,0.089933,0.019189,0.941295,0.007512,0.222920,2.595612,0.548708,0.698945,0.480384,0.516142,0.254199,0.287442,0.466079,0.393891,0.363432,0.334620,0.389094,0.505279,0.035252,0.022990,0.039508,0.022149,0.060260,0.026975,0.073793,0.001189,0.007765,0.001816,0.021896,0.016330,0.017883,outputs_nonstutter
0.083167,0.054244,3.075180,0.196814,0.218134,0.544832,0.012581,0.106579,-25.606850,3.043162,-0.145525,-0.008124,-0.244045,-0.058577,0.163548,0.220689,0.068397,0.032297,-0.065121,-0.258821,-0.411723,0.073425,0.008171,0.028889,0.012660,0.004695,0.006287,0.072847,0.000647,0.001407,0.005786,0.016833,0.030377,0.043194,0.103785,0.048923,0.330064,0.081640,0.020884,0.860306,0.013109,0.175398,2.238018,0.981131,0.761447,0.353822,0.373868,0.340958,0.333333,0.342513,0.168534,0.221690,0.279475,0.395471,0.347488,0.071892,0.021903,0.027274,0.032554,0.005228,0.011133,0.117123,0.001047,0.001802,0.010391,0.020587,0.040375,0.025049,outputs_nonstutter
0.114043,0.019640,3.069087,0.227727,0.212492,0.793449,0.004905,0.162387,-27.608886,1.868335,0.578824,0.484277,0.364472,0.582770,0.045203,0.223491,-0.029315,-0.034323,0.051522,-0.245908,-0.125452,0.025965,0.001125,0.027722,0.002746,0.010104,0.001432,0.234007,0.000437,0.000591,0.003040,0.008158,0.002275,0.065705,0.119915,0.027287,0.228998,0.106497,0.024139,0.930106,0.004270,0.217177,2.691426,0.581996,0.424701,0.252157,0.376520,0.384769,0.211326,0.244455,0.229606,0.280326,0.279084,0.299136,0.274541,0.039631,0.002742,0.028858,0.002912,0.009402,0.002235,0.110185,0.000540,0.000496,0.001848,0.008097,0.004962,0.028716,outputs_nonstutter
0.087409,0.056468,3.017406,0.206102,0.224887,0.490089,0.009749,0.082668,-24.176914,2.917978,0.150332,-0.707109,-0.264173,0.127027,0.137165,-0.068034,-0.168253,-0.207672,-0.006798,-0.125225,-0.203705,0.048403,0.004046,0.015681,0.010394,0.019561,0.010749,0.046754,0.001492,0.004697,0.013389,0.037317,0.019654,0.029844,0.073703,0.044164,0.370654,0.073579,0.024927,0.531392,0.006530,0.141888,2.041429,0.619617,0.559979,0.626420,0.229602,0.288720,0.323009,0.226393,0.293861,0.257197,0.171567,0.205526,0.337083,0.056319,0.004754,0.019451,0.011138,0.020286,0.010782,0.064824,0.002283,0.006775,0.013559,0.034473,0.032539,0.015301,outputs_nonstutter
0.076225,0.006698,3.018515,0.178648,0.202682,0.664205,0.005352,0.128267,-30.290393,2.023013,0.677985,0.026605,0.021831,0.608035,-0.046531,0.291832,-0.070507,-0.010013,0.039156,-0.152222,0.101049,0.008883,0.000978,0.059288,0.009935,0.019270,0.002816,0.191824,0.000786,0.001384,0.004565,0.017979,0.001386,0.056226,0.057592,0.028042,0.160873,0.042123,0.018563,0.541289,0.004670,0.129725,2.080668,0.564390,0.206321,0.369457,0.308002,0.248637,0.158728,0.156497,0.160844,0.222074,0.193391,0.191284,0.131251,0.004088,0.000985,0.033870,0.019802,0.015210,0.001835,0.105923,0.000747,0.000992,0.002673,0.015384,0.001324,0.024968,outputs_nonstutter
0.116266,0.042125,3.068665,0.231789,0.220437,0.651106,0.010509,0.155399,-26.195146,3.241165,0.362827,-0.775327,-0.328910,-0.058064,0.085812,0.103372,0.018458,0.046368,-0.058779,-0.207690,-0.244620,0.052093,0.007355,0.022067,0.006096,0.010301,0.006124,0.019055,0.000795,0.002528,0.009431,0.033864,0.038249,0.027829,0.159852,0.037161,0.365580,0.128205,0.023768,0.846191,0.008594,0.235405,2.716220,0.794755,0.437144,0.626488,0.361878,0.414848,0.226085,0.302939,0.348112,0.198043,0.146314,0.215136,0.443928,0.056771,0.011784,0.037675,0.007737,0.013888,0.007699,0.026952,0.001245,0.003291,0.014295,0.045786,0.049354,0.017027,outputs_nonstutter
0.127904,0.011234,2.957044,0.215262,0.189639,0.882287,0.004721,0.173049,-28.900115,1.695514,0.872976,0.393160,0.091844,0.661393,0.068380,0.326978,-0.100525,0.051505,-0.000646,-0.167872,0.092949,0.003989,0.000421,0.068092,0.002429,0.008758,0.001420,0.181027,0.000667,0.001163,0.002916,0.021634,0.000691,0.053946,0.144196,0.021041,0.213194,0.104087,0.019389,0.897928,0.003690,0.214696,1.093687,0.500988,0.181965,0.193296,0.150721,0.217020,0.132788,0.162385,0.180631,0.233475,0.158494,0.186886,0.185481,0.003788,0.000345,0.059751,0.002807,0.007969,0.000875,0.115304,0.000731,0.001128,0.002074,0.024750,0.000968,0.031008,outputs_nonstutter
0.047232,0.047902,3.093655,0.151872,0.205094,0.275838,0.011607,0.049592,-23.823541,2.803877,-0.207019,-0.324983,-0.445800,0.014552,0.010976,-0.171861,-0.031614,0.016610,-0.026950,-0.079056,-0.254602,0.033878,0.008417,0.030621,0.011038,0.016330,0.010573,0.012584,0.002514,0.011896,0.029371,0.043916,0.023140,0.028607,0.025749,0.029809,0.373806,0.033452,0.014135,0.273773,0.008927,0.052603,1.383334,0.696913,0.564486,0.860508,0.356200,0.247539,0.243505,0.315148,0.235165,0.236591,0.311807,0.301444,0.332118,0.038737,0.019148,0.045139,0.015160,0.017475,0.012446,0.012557,0.005164,0.024412,0.037912,0.043494,0.032267,0.011493,outputs_nonstutter
0.087319,0.027846,3.050284,0.182433,0.192985,0.656096,0.009088,0.129446,-25.733015,2.884943,0.716881,-0.391834,-0.036330,0.407474,-0.040633,0.139640,-0.295638,0.019117,-0.071962,-0.091107,0.019920,0.023416,0.001872,0.024154,0.007331,0.009150,0.009425,0.039109,0.002967,0.023591,0.024161,0.053111,0.004517,0.028088,0.095107,0.032918,0.342724,0.105650,0.022172,0.903901,0.007076,0.198974,2.010348,0.942315,0.642026,0.555358,0.383094,0.238357,0.245158,0.223529,0.182644,0.268117,0.265272,0.222197,0.213555,0.032325,0.002553,0.031693,0.010256,0.007712,0.018095,0.042977,0.006737,0.041960,0.022914,0.047786,0.011268,0.012488,outputs_nonstutter
0.116084,0.027955,3.090434,0.204387,0.203688,0.798310,0.012409,0.172550,-26.410833,2.195408,0.270527,0.037829,-0.407805,0.266164,0.028095,0.011845,-0.047902,-0.024235,0.035149,-0.154409,-0.180967,0.065653,0.001672,0.018906,0.005684,0.013250,0.010338,0.079484,0.000974,0.002593,0.009351,0.024021,0.017682,0.040526,0.130837,0.032592,0.286119,0.102697,0.025287,0.866394,0.012979,0.209587,2.824790,0.941198,0.602884,0.364214,0.298618,0.318357,0.350531,0.272190,0.246637,0.178515,0.231423,0.125634,0.384029,0.076890,0.002069,0.021667,0.008429,0.014826,0.016194,0.108260,0.001185,0.005017,0.017119,0.032588,0.028077,0.024978,outputs_nonstutter
0.054242,0.077044,2.955101,0.168321,0.212245,0.307166,0.013221,0.068240,-24.601452,2.673476,0.046661,-0.603206,-0.404101,0.264488,-0.005319,-0.004824,0.027147,-0.139550,-0.016061,-0.189171,-0.277635,0.043742,0.005691,0.022740,0.008183,0.015425,0.017698,0.040950,0.000862,0.001269,0.017550,0.045413,0.018112,0.032311,0.046002,0.071678,0.456144,0.059237,0.026402,0.366571,0.007219,0.118519,3.506073,0.649644,0.725443,0.545145,0.431357,0.402454,0.403359,0.280192,0.307208,0.178687,0.222896,0.281035,0.232348,0.041596,0.010357,0.027550,0.016044,0.026333,0.025272,0.083273,0.001337,0.000974,0.024430,0.036761,0.023587,0.016992,outputs_nonstutter
0.061366,0.056871,3.052898,0.199820,0.225088,0.510471,0.007655,0.110299,-24.635549,2.860518,0.152234,-0.734639,-0.356507,-0.116213,-0.187449,-0.074963,0.015809,-0.079664,-0.099271,-0.075190,-0.109285,0.041286,0.002360,0.016227,0.009991,0.007761,0.009865,0.025467,0.000974,0.022206,0.020131,0.033935,0.029714,0.028536,0.044598,0.058884,0.371461,0.068288,0.024558,0.571977,0.005507,0.177209,2.300380,1.087909,0.364512,0.510386,0.291299,0.346289,0.249685,0.231351,0.160207,0.297178,0.211294,0.220716,0.358203,0.043005,0.001906,0.018575,0.012179,0.008744,0.014647,0.045701,0.000818,0.034984,0.020675,0.050105,0.043314,0.014425,outputs_nonstutter
0.111661,0.077328,3.185547,0.188634,0.191534,0.630909,0.006228,0.153267,-24.966278,2.983326,0.304947,-0.241681,-0.149577,0.025842,0.050382,0.026104,-0.120796,0.142396,-0.044984,-0.090096,-0.158143,0.030363,0.000716,0.006747,0.001905,0.003006,0.011526,0.006966,0.000812,0.001648,0.017127,0.101578,0.008508,0.030091,0.148212,0.046366,0.249393,0.118824,0.025271,0.908022,0.006013,0.226436,2.576283,1.383929,0.508943,0.511660,0.403452,0.426361,0.229304,0.274828,0.322517,0.116253,0.178642,0.213595,0.234093,0.025433,0.000672,0.009825,0.001290,0.002241,0.019300,0.006735,0.000972,0.001619,0.023664,0.066420,0.017357,0.017442,outputs_nonstutter
0.219646,0.026579,3.002656,0.285106,0.190756,1.341413,0.007478,0.301633,-28.630427,2.268453,0.283296,0.118511,-0.207990,0.214418,0.429056,0.093005,0.095885,-0.059522,0.084685,-0.030557,0.091300,0.003930,0.001528,0.025814,0.004548,0.015967,0.006325,0.046350,0.000688,0.001486,0.006071,0.029621,0.002845,0.021093,0.166540,0.038323,0.340476,0.124859,0.024269,1.066524,0.008008,0.250264,2.927681,1.379153,0.800237,0.423482,0.501027,0.351125,0.307557,0.275968,0.265737,0.179040,0.193803,0.167466,0.136574,0.005973,0.002813,0.046041,0.006508,0.024309,0.013012,0.076728,0.000618,0.002090,0.011203,0.048258,0.006264,0.023640,outputs_nonstutter
0.064610,0.032847,3.125903,0.176686,0.202143,0.518929,0.008095,0.093194,-25.173441,2.026741,0.207538,-0.198241,-0.253438,0.173016,0.002849,0.121621,-0.089177,-0.105530,0.012399,0.079760,0.066024,0.005928,0.002901,0.014982,0.009585,0.020439,0.005360,0.155471,0.001622,0.021516,0.020084,0.014556,0.002507,0.050142,0.045672,0.034466,0.128644,0.039760,0.017829,0.515452,0.008007,0.106045,3.058067,0.663851,0.557574,0.322473,0.445680,0.313963,0.217181,0.336672,0.174970,0.180589,0.178058,0.262516,0.216095,0.008672,0.004379,0.011003,0.013374,0.020804,0.007418,0.156243,0.002180,0.040773,0.023216,0.019600,0.004558,0.037270,outputs_nonstutter
0.091652,0.040317,3.024804,0.179972,0.200218,0.511977,0.010769,0.128494,-25.061557,2.798138,-0.633853,-0.232253,-0.270934,0.027347,0.049780,0.023564,-0.058727,-0.249491,-0.007901,-0.060343,-0.268762,0.020830,0.011429,0.043482,0.008552,0.016598,0.006516,0.031305,0.001310,0.005284,0.015313,0.036627,0.009919,0.026763,0.123323,0.036266,0.556069,0.106170,0.031799,0.771251,0.009587,0.204589,2.428854,1.457546,0.653574,0.522450,0.300202,0.403752,0.311283,0.301668,0.253094,0.195477,0.171391,0.279563,0.310576,0.024003,0.018065,0.060441,0.009228,0.021684,0.006124,0.060038,0.001294,0.005863,0.013693,0.034389,0.017531,0.016299,outputs_nonstutter
0.146484,0.049479,3.071595,0.249127,0.203597,0.922620,0.007766,0.192922,-25.707752,2.243333,0.379209,-0.587541,-0.397900,-0.111064,0.178214,-0.187017,0.088036,-0.075284,-0.110722,-0.435935,-0.519536,0.060518,0.008517,0.026145,0.010423,0.007066,0.002738,0.010086,0.003865,0.003221,0.002774,0.010209,0.031025,0.024468,0.135533,0.031901,0.258622,0.095018,0.028305,0.861738,0.006806,0.212406,2.518764,1.013497,0.759955,0.516747,0.496127,0.436421,0.296441,0.389126,0.244749,0.280051,0.241626,0.305165,0.339885,0.059978,0.012699,0.032043,0.022544,0.015176,0.003653,0.022062,0.010064,0.007162,0.003348,0.013430,0.040331,0.016062,outputs_nonstutter
0.109868,0.044302,3.164176,0.196773,0.196993,0.801341,0.008618,0.170327,-24.639398,2.421845,-0.537063,0.310262,-0.287976,-0.161319,0.239350,-0.101109,-0.027993,-0.084721,-0.003296,-0.237953,-0.379916,0.052524,0.004412,0.019771,0.006039,0.008017,0.004755,0.017585,0.003910,0.001458,0.013731,0.026153,0.019937,0.023140,0.107658,0.034252,0.245632,0.091512,0.021484,0.983402,0.008507,0.196625,1.983385,1.373787,0.908270,0.491111,0.430250,0.564307,0.264835,0.232135,0.286214,0.210405,0.211800,0.292689,0.378061,0.043075,0.007641,0.022670,0.006322,0.009194,0.004450,0.028912,0.012273,0.000926,0.027429,0.037024,0.024712,0.011523,outputs_nonstutter
0.036547,0.014689,2.757983,0.148196,0.205366,0.192580,0.019897,0.022005,-26.507043,2.180304,0.457330,0.532229,0.039931,0.463935,0.289593,0.014645,-0.012827,-0.063038,-0.071883,0.076252,-0.070012,0.003843,0.000367,0.085194,0.005524,0.062656,0.001255,0.145572,0.000352,0.000633,0.002444,0.009354,0.000617,0.053355,0.026888,0.015441,0.265988,0.036678,0.014213,0.196877,0.021053,0.043402,1.245783,0.436612,0.340562,0.205052,0.322097,0.271513,0.284258,0.197074,0.190992,0.161221,0.237884,0.246539,0.132876,0.002959,0.000564,0.071378,0.016867,0.045206,0.000774,0.088860,0.000413,0.000526,0.002386,0.008024,0.000666,0.019882,outputs_nonstutter
0.056783,0.074451,3.142966,0.171476,0.211278,0.358139,0.009377,0.071279,-23.662453,2.377505,-0.318898,-0.417536,-0.498273,0.407790,-0.148802,-0.341243,-0.049753,-0.224389,-0.257237,-0.498747,-0.269136,0.067041,0.008474,0.042929,0.028576,0.009810,0.009931,0.014299,0.008889,0.007055,0.003639,0.015720,0.013471,0.032380,0.033040,0.061410,0.313354,0.046513,0.029722,0.419365,0.009342,0.085679,1.520520,0.505521,0.528108,0.711912,0.391300,0.374663,0.324967,0.374530,0.409191,0.271815,0.322300,0.366461,0.387119,0.066893,0.012551,0.034119,0.044964,0.014721,0.012674,0.025651,0.020217,0.010249,0.003647,0.023977,0.024663,0.011767,outputs_nonstutter
0.088339,0.084669,3.206559,0.227292,0.222087,0.674469,0.007327,0.142377,-25.306216,2.641043,0.285808,-0.642481,-0.330702,-0.033063,0.221473,-0.010202,0.062088,-0.054650,-0.069622,-0.273097,-0.428652,0.049256,0.030919,0.021602,0.003756,0.004730,0.007349,0.075860,0.000447,0.001401,0.002915,0.016870,0.031607,0.041853,0.086349,0.094047,0.117308,0.090369,0.021255,0.805793,0.005649,0.208898,2.668687,0.676338,0.399748,0.628765,0.371591,0.419876,0.249142,0.415518,0.262965,0.237786,0.325025,0.285624,0.264835,0.043747,0.055418,0.021166,0.005919,0.005434,0.013518,0.107999,0.000484,0.002252,0.002577,0.027319,0.044156,0.019627,outputs_nonstutter
0.025658,0.036946,2.986403,0.120738,0.187103,0.114468,0.014436,0.018240,-26.825968,2.949493,0.358030,-0.596809,-0.267698,0.201404,0.152942,-0.018452,-0.090026,0.042337,0.001484,-0.074782,-0.089722,0.036031,0.002287,0.026310,0.006372,0.022658,0.013399,0.098969,0.000825,0.001140,0.016779,0.039056,0.025985,0.048668,0.013586,0.049393,0.452752,0.024475,0.019911,0.069579,0.012032,0.008400,3.420852,0.543850,0.544012,0.673627,0.588513,0.412185,0.313967,0.410653,0.236207,0.280531,0.240977,0.326675,0.349516,0.044177,0.005268,0.035066,0.011653,0.025272,0.031039,0.140305,0.001444,0.001086,0.029267,0.045407,0.048961,0.027241,outputs_nonstutter
0.118444,0.047344,3.087657,0.209475,0.193384,0.794638,0.011652,0.207577,-25.878781,2.560186,-0.226397,-0.253380,-0.453614,0.162859,0.173072,-0.169742,0.051604,0.042824,0.082111,-0.212033,-0.279631,0.045715,0.001205,0.010078,0.001474,0.002583,0.013765,0.036630,0.001313,0.002002,0.005401,0.036099,0.037536,0.030261,0.130116,0.041343,0.296113,0.125491,0.022048,0.978306,0.009653,0.229965,2.625296,0.901849,0.801855,0.609082,0.350652,0.375573,0.419913,0.357902,0.210387,0.233042,0.228682,0.215340,0.249306,0.051230,0.001520,0.021886,0.001159,0.002345,0.021380,0.077855,0.001773,0.002241,0.008622,0.049748,0.039597,0.021180,outputs_nonstutter
0.084029,0.061195,3.186843,0.185398,0.205657,0.528035,0.011669,0.140472,-24.633496,2.758200,-0.574489,0.115832,-0.213931,0.019549,0.354890,-0.109911,-0.025517,0.020034,0.015278,-0.114952,-0.357873,0.052192,0.001737,0.008849,0.003029,0.007864,0.028116,0.017709,0.003590,0.001481,0.008833,0.043380,0.030634,0.029694,0.108072,0.048401,0.161225,0.098480,0.025675,0.840156,0.009029,0.194594,2.517333,0.680157,0.830266,0.382893,0.346897,0.372318,0.279749,0.364262,0.305524,0.184081,0.231319,0.205419,0.279981,0.046762,0.001712,0.010185,0.004567,0.012946,0.047576,0.028215,0.010378,0.001916,0.010917,0.041397,0.042930,0.011917,outputs_nonstutter
0.018603,0.117081,2.893408,0.137667,0.217947,0.095233,0.008477,0.005490,-25.881527,2.304085,0.451096,0.462717,0.268638,0.321650,0.058266,0.173039,0.061315,0.090706,0.014377,0.008970,0.003748,0.002721,0.000225,0.066617,0.001693,0.061590,0.001209,0.188943,0.000241,0.001116,0.003295,0.011552,0.000357,0.059806,0.017910,0.112185,0.164130,0.029277,0.016924,0.083577,0.008323,0.004631,3.059794,0.174293,0.194310,0.131383,0.202260,0.154055,0.086568,0.146890,0.136719,0.112833,0.068845,0.099203,0.123749,0.002976,0.000155,0.066610,0.002652,0.036789,0.001695,0.081730,0.000287,0.001569,0.005210,0.011223,0.000411,0.018016,outputs_nonstutter
